rank,asin,title,rating,ratings_count,price_amount,price_currency,price_raw,offers_text,url
73,B0C3PCJ6SD,"The Ordinary Salicylic Acid 2% Solution, Blemish-Fighting Serum for Blemish-Prone Skin, 30ml",4.5,12690,9120.0,KRW,"KRW 9,120",,https://www.amazon.com/Ordinary-Salicylic-Clarifying-Charcoal-Blemish-Prone/dp/B0C3PCJ6SD/ref=zg_bs_g_beauty_d_sccl_23/520-7407675-8893512
74,B08PDPK4B1,"Rimmel London Scandaleyes Exaggerate Eye Definer, 001 Intense Black, 0.35g",4.5,13620,6933.0,KRW,"KRW 6,933",,https://www.amazon.com/Rimmel-Scandaleyes-Exaggerate-Definer-Intense/dp/B08PDPK4B1/ref=zg_bs_g_beauty_d_sccl_24/520-7407675-8893512
75,B00GY78YKQ,"Faith In Nature Organic Coconut Shampoo, Hydrating for Dry Hair & Scalp, Vegan & Cruelty Free, No SLS, Silcones or Parabens,",4.5,13700,12446.0,KRW,"KRW 12,446",,https://www.amazon.com/Faith-in-Nature-Coconut-Shampoo/dp/B00GY78YKQ/ref=zg_bs_g_beauty_d_sccl_25/520-7407675-8893512
76,B0DSGCJSZF,"Neutrogena T/Gel Scalp Relief Anti-Dandruff Shampoo (250ml) With 3% Salicylic Acid, Suitable for Those Prone to Scalp Psorias",4.5,2051,9905.0,KRW,"KRW 9,905",,https://www.amazon.com/Neutrogena-Anti-Dandruff-Salicylic-Seborrhoeic-Dermatitis/dp/B0DSGCJSZF/ref=zg_bs_g_beauty_d_sccl_26/520-7407675-8893512
77,B07L5WGS2X,"Garnier Hair Food Multi-use, 3-in-1 Hair Treatment Mask, Banana, 400ml | Up to 7x Smoother Hair, 97% Natural Origin Ingredien",4.6,20099,6223.0,KRW,"KRW 6,223",,https://www.amazon.com/Garnier-Multi-Use-Vitamins-Ingredients-Silicone/dp/B07L5WGS2X/ref=zg_bs_g_beauty_d_sccl_27/520-7407675-8893512
78,B0DNZPVRP6,TRESemme Devil Wears Prada 2 Special-Edition Heat Protect Heat Defence Spray Hair Spray up to 230°C* for all hair types 270 m,4.6,2043,5737.0,KRW,"KRW 5,737",,https://www.amazon.com/TRESemme-Protect-Defence-Spray-protection/dp/B0DNZPVRP6/ref=zg_bs_g_beauty_d_sccl_28/520-7407675-8893512
79,B00WAJAKOU,"e.l.f. Instant Lift Brow Pencil, Dual-Sided, Precise, Fine Tip, Shapes, Defines, Fills Brows, Contours, Combs, Tames, Natural",4.3,69843,6148.0,KRW,"KRW 6,148",,https://www.amazon.com/l-f-Essential-Instant-Lift-Pencil/dp/B00WAJAKOU/ref=zg_bs_g_beauty_d_sccl_29/520-7407675-8893512
80,B000YH5C3E,"CCS Professional Foot Care Cream 175 ml - Moisturise and Protect Dry and Callused Feet, Contains 10% Urea and Eucalyptus Oil,",4.7,11777,9606.0,KRW,"KRW 9,606",,https://www.amazon.com/CCS-Foot-Care-Cream-175/dp/B000YH5C3E/ref=zg_bs_g_beauty_d_sccl_30/520-7407675-8893512
81,B0B3HN53LZ,,,,,,,,
82,B07C5XYT19,,,,,,,,
